,ID,timestamp,checkpoint,mistakes,preparation,office_hours,semester
623,31208,2021-09-17 11:16:40.636000,1,wrong calculation on question 1,did the problem with correct values,No,Fa21 - 002
624,87728,2021-09-17 21:44:15.226000,1,"When I first attempted the checkpoint, I forgot that a function does not have to be connected. So, for question 2, I thought the answer had to be correct because when you make the graph connected at zero, it is true. But, when you do not connect the two intervals at zero, and instead put a jump, the suggestion that the average velocity for [-1,1] would be 2 is incorrect. ","I did some online research, along with watched the videos posted for the sections in more detail. I also reviewed the 1.2.4 exercises, specifically focusing on questions 1, 3, and 7.",No,Fa21 - 002
625,59566,2021-09-19 07:27:57.665000,1,I did not know how to explain why number 2 of checkpoint 1 equate to 0,"Yes, number 2 of checkpoint 1",No,Fa21 - 002
626,95538,2021-09-19 23:50:30.570000,1,"I thought the statement was correct, but then when I read the comments for the checkpoint, I realised there was a funcion that proves the statement was incorrect.",I did the second exercise again ,No,Fa21 - 002
627,30574,2021-09-22 15:14:25.918000,1,I misunderstood that the purpose of the second part of this checkpoint was to identify a function where the given intervals and thought process to estimate the value of other intervals would not work. I tried to find a function where the values did work.,I did all parts of questions 6 and 7 from exercise 1.1.4 to prepare for a second attempt.,No,Fa21 - 002
628,31208,2021-09-23 19:33:26.051000,1,Need to do the correct arithmetic!,"Reviewed content in textbook, need to be more careful with my math",No,Fa21 - 002
629,93871,2021-09-26 19:08:11.671000,1,"I drew a function in question 2 of my second attempt for checkpoint 1 that was continuous over the different intervals. I later realized that I should have drawn a discontinuous function over the different intervals, and the average rate of change over the intervals would not be 2.","I realized that I should have drawn a discontinuous function, because there were different intervals. ",No,Fa21 - 002
630,31208,2021-09-29 18:41:01.968000,2,did not have a limit on my graph when it specifically says to have a limit.,Read the book back and paying more close attention to the prompt.,No,Fa21 - 002
631,31208,2021-09-29 18:45:23.337000,3,Incorrect usage of f(x+h),Practice Problems from WebWork #2,No,Fa21 - 002
632,31208,2021-09-29 18:48:16.476000,1,Arithmetic errors and incorrect functions.,Looked over previous notes and webwork #1 (DRAW GRAPH),No,Fa21 - 002
633,72329,2021-09-29 20:40:27.077000,2,I messed up the graph by having each input have tow graphs. I need to better illustrate the question being asked. I need to provide correct data in my picture of the function. ,"yes, I looked through book and worked through the first webwork problems provided in the textbook. ",No,Fa21 - 002
634,93570,2021-09-30 10:57:39.136000,1,"In the second question on the checkpoint, I was asked to draw or give a function and did not do this right. I drew a triangle to try and explain what I thought was correct, but I am now noticing that what I drew does not satisfy the requirements needed.",I have reviewed both checkpoint attempts and have re-looked over the activities and webwork.,No,Fa21 - 002
635,93570,2021-09-30 14:24:35.258000,3,"I understand the derivative definition, however I don't think I understand how to plug in a function correctly. Or how to do the algebra to find the answer.",I have read the textbook more thoroughly and looked at the webwork assignments for the class. Also planning on having an office hour appointment.  ,Yes,Fa21 - 002
636,16973,2021-10-03 20:14:28.043000,1,Forgot to turn in,Yes ,No,Fa21 - 002
637,31208,2021-10-05 21:06:17.758000,3,Terrible algebra mistakes (H value),Practice Problems and explanation videos,Yes,Fa21 - 002
638,31208,2021-10-06 10:20:37.461000,4,units of derivative,"Webwork, Preview activities, practice problems in tutorial videos",No,Fa21 - 002
639,14313,2021-10-06 15:34:11.185000,4,I did not explain why the velocity was greatest at t=0.,"I worked on a few problems from past preview activities. I am confident on how to explain where velocity is greatest. I misunderstood, and did not put an explanation. ",No,Fa21 - 002
640,20020,2021-10-06 22:29:57.588000,4,I did not correctly identify where the velocity of a graph was greatest and incorrectly calculated the limit of s'(1). ,I discussed my mistakes with a calculus tutor. I would like to discuss practice problems in an office hour meeting. ,Yes,Fa21 - 002
641,82536,2021-10-07 10:38:03.246000,3,"I understood the problem well, I just made a mistake and forgot an h in when simplifying. ",I have reviewed the problem and see the error I made.,No,Fa21 - 002
642,27689,2021-10-07 10:39:23.097000,3,I was not sure exactly how to do the second part of the problem ,I have re-watched the recorded sections and khan academy videos ,No,Fa21 - 002
643,93335,2021-10-07 11:17:17.772000,1,Made an error calculating my points to use for the average rate of change,Reviewing the chapter and working through similar activities in the textbook,No,Fa21 - 002
644,93570,2021-10-07 11:24:15.169000,3,The second problem there was an algebra error ,Had an office hour after class,No,Fa21 - 002
645,31846,2021-10-07 13:06:10.258000,4,the first part when it asked about greatest velocity,looked over my results and have looked back at class work,No,Fa21 - 002
646,93335,2021-10-10 21:09:09.707000,3,I lost a term when I was cancelling.,"I discussed what I did wrong with one of my friends and will review the textbook, my notes, and similar problems",No,Fa21 - 002
647,93570,2021-10-11 14:02:11.435000,1,I did not label the graph that I drew so it was unclear what the slope of the line was ,I have reviewed my notes and previous checkpoint attempts.,No,Fa21 - 002
648,84281,2021-10-11 18:26:58.211000,3,I made a simple algebraic mistake when simplifying. ,I didn't do any problems but reviewed my mistake when simplifying and see why it is wrong. ,No,Fa21 - 002
649,31208,2021-10-11 20:17:09.836000,5,I was under the impression that the second derivative was alway positive without considering concavity.,Review Videos with practice problems imbedded,No,Fa21 - 002
650,31208,2021-10-11 20:18:27.788000,6,Didn't check left/right limits in part 2,Reviewed the webwork and previews,No,Fa21 - 002
651,59566,2021-10-13 13:09:26.356000,5,The comment was that concavity is backwards,I have gone through the AC calculus but I still don’t get it,Yes,Fa21 - 002
652,52262,2021-10-13 19:36:56.832000,3,I was confused about the way the function fit into the limit definition. The algebra of it. ,I talked to professor Ford about the problem. ,Yes,Fa21 - 002
653,52262,2021-10-13 19:38:40.216000,4,I was confused about the units when looking at the derivative. ,I talked about the problem with professor Ford.,Yes,Fa21 - 002
654,52262,2021-10-13 19:40:08.672000,5,I was confused about weather the derivative was positive or negative.  ,I talked with professor Ford about the problem. ,Yes,Fa21 - 002
655,80726,2021-10-14 01:25:37.765000,3,"within this checkpoint I understand the terms that I missed and how i can solve for them, I also understand I must solve using the limit definition instead of the power rule.",I have talked to my tutor and classmates and asked them to explain these problems to me so I can grasp a better understanding of what was done wrong and what I can do better.,No,Fa21 - 002
656,31208,2021-10-16 15:57:04.604000,5,"First derivatives, tells us the slope of the tangent line and can determine whether it is positive or negative.","Looked at my mistakes, read the text, (make sure I check my work before I submit)",No,Fa21 - 002
657,31208,2021-10-16 16:00:13.205000,6,Definition of continuity,"Read the text (careless mistakes, should've read the section before I retook the checkpoint)",No,Fa21 - 002
658,72329,2021-10-18 16:23:49.309000,7,I had the wrong equation and also had some math errors form my work on last part. ,"I have looked over preview problems, class work, and also videos from Professor Ford were the most helpful.",No,Fa21 - 002
659,31208,2021-10-21 20:59:54.851000,10,Having the inside function needed the quotient rule ,"Reviewed differentiating an exponential function on YouTube, read the book back.",No,Fa21 - 002
660,72329,2021-10-25 13:52:37.613000,7,I used wrong equation and also had incorrect work.,I am looked through very similar problems we did as a group in class. Also better understood the reading of the concept.,No,Fa21 - 002
661,96812,2021-10-27 12:04:30.342000,7,I forgot that the checkpoint would close and never got to attempt it,I watched videos from this part of the book,No,Fa21 - 002
662,82536,2021-10-27 15:59:59.483000,7,I didn't find the tangent line at the correct x value. I flipped the two values and did the problem backwards.,Yes I reviewed the notes left on the checkpoint and reviewed chapter 1.8 to see other problems like this one. ,No,Fa21 - 002
663,75538,2021-10-28 11:41:31.583000,2,"I thought that the limit had to equal the value of a function at a certain point, but realized later that the limit x->a could be a completely different value than f(a), as long as the limits x^- ->a and x^+ ->a agree at a point.","The content following the checkpoint helped clear things up, and the webwork problems involving 1.7.5 exercises, like #1, #2, and #4.",No,Fa21 - 002
664,80726,2021-10-28 13:57:23.504000,4,I missed deadline for checkpoint 4 and I needed to greater understand the values needed to solve within certain properties  ,"I have revised the product and quotient rule, I have went over how to use the rules and which values need to be plugged in",No,Fa21 - 002
665,80726,2021-10-28 13:58:53.679000,5,I missed the concavity problem I missed the property due to a lack of calculation ,I have revised my understanding within concavity and understanding a graph.,No,Fa21 - 002
666,80726,2021-10-28 14:00:37.701000,7,"I misunderstood the understanding of a tangent line, and rather solved for a derivate instead of a constant value. ",I have worked on problem that strictly identify constants and derivates and solving for each.,No,Fa21 - 002
667,80726,2021-10-28 14:02:39.516000,8,I was unspecific within my terms such as my logs and my functions,"I understand the units needed for my logs and my functions I know my Arithmetic, and what specifically needs to be done ",No,Fa21 - 002
668,80726,2021-10-28 14:03:49.849000,10,I did not know that it was due the same day as checkpoint 9,I understand each one of my rules and my most common derivatives ,No,Fa21 - 002
669,80427,2021-11-01 23:35:03.958000,1,"I did not find f(x), and I did AV wrong",Gone to Tutors to help understand my mistake and redone practice problems like 1.1.2 and 1.1.3,No,Fa21 - 002
670,80427,2021-11-01 23:36:45.144000,8,I reversed the wrong fraction and I did 3x instead of 3^x ,I went to the tutors to help me understand and clarify why I got the check point wrong in the first place.,No,Fa21 - 002
671,60320,2021-11-02 00:19:33.486000,1,"just generally struggling with average rate of change, getting a concept of how things worked in the class ",I retried the preview activities for this and attempted some of the webwork problems to make sure I could check my work ,No,Fa21 - 002
672,60320,2021-11-02 00:20:30.914000,2,"just a general misunderstanding of the concepts of the class, limit definitions especially were difficult ",redid the previews/webwork activities and checked through all of my work. ,No,Fa21 - 002
673,60320,2021-11-02 00:21:41.295000,3,"limits again, I really struggled with them right off the bat ","I worked through what I got wrong the first time, as well as utilizing the previews and webwork activities from the book to check for accuracy ",No,Fa21 - 002
674,60320,2021-11-02 00:22:51.512000,6,limits... again. I used desmos to try and help and I think it ruined me in the long run ,"preview activities and webwork, checking my work with the problems and solutions in the book. ",No,Fa21 - 002
675,72329,2021-11-04 11:06:25.512000,7,I did math errors and used a wrong equation for last part of problem. ,I am looked up videos online and also talked with my calc group members.,No,Fa21 - 002
676,82536,2021-11-07 18:40:57.490000,12,I completely lost a derivative when doing the derivative of the original function and didn't catch it. ,"Yes, I reviewed the problem and need to be more careful on the next attempt to not lose any terms. ",No,Fa21 - 002
677,14313,2021-11-07 23:02:06.853000,10,Made arithmetic mistake when over simplifying work on quotient rule,I did 2 practice problems from our class team activities with quotient rule.,No,Fa21 - 002
678,93570,2021-11-08 10:31:34.350000,12,"instead of finding the equation of the tangent line, I found the equation to find the slope",I have reviewed my activities and I have re read the the section of the book ,No,Fa21 - 002
679,72329,2021-11-08 12:10:03.877000,7,I used g(-2) as zero which is incorrect and also had the wrong tangent line for last question,I asked group members and found videos on moodle/YouTube to help ,No,Fa21 - 002
680,72329,2021-11-08 12:11:34.884000,13,My exponents keep chaining throughout problem and I need a better understanding of indeterminate form,I watched videos on how to do indeterminate form ,No,Fa21 - 002
681,31208,2021-11-08 22:35:23.066000,12,Small Arithmetic Error,"Practice Probs link, video lecture",No,Fa21 - 002
682,52262,2021-11-09 22:53:58.496000,5,I messed up the concave up and concave down.,I practiced from problems that I found online and I watched videos about the problems. ,No,Fa21 - 002
683,52262,2021-11-09 22:56:44.857000,7,I was confused about the process of the problem as a ,I watched videos online and looked over my notes that I took from the book. ,No,Fa21 - 002
684,20020,2021-11-10 19:31:35.299000,12,"I reported the slope of the tangent line at the point (0,4) instead of the tangent line equation",no,Yes,Fa21 - 002
685,31846,2021-11-11 08:17:38.860000,13,I misunderstood the second one because I thought the function was infinite when I should have just took the derivative again.,I have been practicing extra problems using the L'Hospital rule and I retried the webwork problems.,No,Fa21 - 002
686,27689,2021-11-11 11:52:30.875000,5,I was confused on the ideas presented ,I have rewatched the youtubes of the class ,No,Fa21 - 002
687,27689,2021-11-11 12:11:25.712000,12,I got confused on the second question because I wasnt sure if y=x,I rewatched the youtube videos and khan academy ,No,Fa21 - 002
688,27689,2021-11-11 12:12:12.667000,13,The second half of the questions with e threw me off ,I am watching the class lecture and khan academy ,No,Fa21 - 002
689,14313,2021-11-11 13:51:28.543000,13,I did not show the indeterminate form.,I reviewed indeterminate form of 0/0 or infinity/infinity,No,Fa21 - 002
690,96812,2021-11-14 14:14:02.364000,3,"For the part two, I put an ordered pair because I plugged in zero for the equation instead of finding the limit",I have watched videos on the ways to find limits and done pratctice problems,No,Fa21 - 002
691,96812,2021-11-14 14:22:48.987000,12,"For the last part, instead of plugging in 0 and 4 in for x and y, I made it a function of x and plugged in 4 to find the answer",I watched videos on the concepts of how we find derivative of implied functions,No,Fa21 - 002
692,93570,2021-11-15 09:22:27.527000,14,"when listing the intervals that the function exists in, I did not check with the derivative. the intervals are larger than what I had put originally. ",I have done some more practice with the activities and extra problems.,No,Fa21 - 002
693,31208,2021-11-15 10:22:59.559000,16,"Solved for local max/min, not global","youtube videos, read section of Active Calculus",No,Fa21 - 002
694,80427,2021-11-17 22:24:57.863000,2,I have to choose values closer to 2.,I went to the calc tutors to help me understand where I went wrong,No,Fa21 - 002
695,72329,2021-11-18 12:03:32.321000,15,I did not include the intervals in my problem which messed The Whole thing up,"I have figured out intervals and feel confident on next attempt, watched videos on Moodle",No,Fa21 - 002
696,72329,2021-11-18 16:01:04.599000,16,"I  used the first derivative test, but that's not what this is asking and did not include endpoints. ",I learned about endpoint from YouTube videos and found more problems in book about 1st and 2nd derivative ,No,Fa21 - 002
697,27689,2021-11-19 12:07:39.297000,5,I really get confused when it is negative and positive with the concavity ,I had Kayleigh walk me through it very slow ,No,Fa21 - 002
698,27689,2021-11-19 12:08:55.246000,14,I was confused on the signs and My algebra was off ,I rewatched all of the lectures ,No,Fa21 - 002
699,31846,2021-11-19 14:58:17.524000,15,I don't know what I did wrong.,I will make a meeting to talk with you.,Yes,Fa21 - 002
700,27689,2021-11-22 12:05:24.999000,14,I was not sure exactly how to use the therom to get the correct answer ,I have rewatched dr fords videos ,No,Fa21 - 002
701,87728,2021-11-23 11:22:02.486000,15,I accidentally used the first derivative rule when I did not need to.,Talking to you about the mistakes and how to do it correctly,No,Fa21 - 002
702,60320,2021-11-23 12:32:01.344000,2,"average velocity in general, I restudied this topic for checkpoint 1 as well ","yes, prepped for AV and revision of 1,2, and 3 but didn't get the chance to revise before they closed again ",No,Fa21 - 002
703,60320,2021-11-23 12:32:18.021000,3,Average velocity ,"yes, prepped for AV and revision of 1,2, and 3 but didn't get the chance to revise before they closed again ",No,Fa21 - 002
704,60320,2021-11-23 12:33:19.323000,6,functions and reading graphs ,I looked through the checkpoint I got wrong and redid some problems from the book ,No,Fa21 - 002
705,72329,2021-11-24 10:51:11.977000,7,The slope of the tangent line comes from the derivative and that's what I need to use for the slope.,I have visited with tutor and used online videos ,No,Fa21 - 002
706,72329,2021-11-24 10:53:56.204000,17,I did not verify minimums and needed a better understanding of min and max.,I prepared myself by looking through group assignments and videos you have posted,No,Fa21 - 002
707,96812,2021-11-28 16:57:21.009000,17,I was confused when it came to the setup of the problems and the drawings,I have gotten help from my peers and watched videos on the setups,No,Fa21 - 002
708,31208,2021-11-29 19:15:47.930000,18,took a shot in the dark without studying so I didn't have to do it over break :),"Practice probs, read the section, etc.",No,Fa21 - 002
709,80427,2021-11-29 21:44:08.889000,16,Using the extreme value theorem,went to tutors and reviewed videos,No,Fa21 - 002
710,80726,2021-11-30 01:20:38.752000,4,I was unfamiliar with what exactly a derivative was and the true definition of a derivative. ,"I have familiarised myself with the definition of a derivative and topics such as derivative notation, units of a derivative, and the overall meaning of a derivative.",No,Fa21 - 002
711,80726,2021-11-30 01:23:29.093000,5,I was unable to determine the concavity at one of the points on the graph and exactly what concavity means.,"I have studied the meaning of concavity and how to determine whether it is up down or undefined, I can determine that the point at which I was incorrect was in fact concave up.",No,Fa21 - 002
712,52262,2021-11-30 19:06:17.741000,9,In part 2 I messed up the order of the chain rule.,I watched some online videos and did some practice problems I found online.,No,Fa21 - 002
713,52262,2021-11-30 19:08:32.449000,12,"I found the limit instead of the slope of the tangent line. I don""t know what I was thinking.",Yes I have watched online videos and looked at online practice problems. ,No,Fa21 - 002
714,80726,2021-11-30 22:25:53.526000,7,I was misunderstanding finding the equation of a tangent line and what it truly meant to estimate the values of a function.,"I have fimilarized myself with the concept of tangent lines and simplified it as much as I possibly could, and i understand the concept of finding the equation of a tangent line at a specified point.",No,Fa21 - 002
715,80726,2021-11-30 22:32:50.511000,8,within the checkpoint as a whole dealing with each section I was confused the arithmetic in part 2 the functions in part 3 and identifying which specific logarithm to use.,"I have resolved the equation in part 2 and identified exactly what I did wrong with my first attempt, I have studied the definition of functions, and the logarithms that are used within functions.",No,Fa21 - 002
716,80427,2021-11-30 23:44:47.106000,1,I was not correctly finding f(x) nor did I have a jump at x=0,I have reviewed and practiced problems in videos,No,Fa21 - 002
717,80427,2021-11-30 23:47:16.424000,3,"I was not using the limit definition properly, nor did I simplify properly before taking the limit.",I have rewatched the videos and had paused the video to make sure I understood and got the same answers.,No,Fa21 - 002
718,80726,2021-12-01 14:05:40.488000,10,I was confused on the process in which we had to compute derivatives using the combination rules. ,I have reviewed using finding the limit of the difference quotient of a function as h approaches 0 and now understand that we can compute the derivative of f(x) using the limit definition of derivatives ,No,Fa21 - 002
719,80726,2021-12-01 14:09:03.638000,12,I had misunderstood the finding of a slope of the tangent line to an implicit curve. as well as what an implicit curve was.,I have defined what an implicit curve Is and its dimensions which are can be described as a  implicit curve is a plane curve defined by an implicit equation relating two coordinate variables. ,No,Fa21 - 002
720,72329,2021-12-01 16:30:53.778000,13,"I didn't  check for an indeterminate form, so I couldn't use the theorem.",I have read some of the book and watched videos on YouTube,No,Fa21 - 002
721,72329,2021-12-01 16:31:42.928000,16,I didn't identify the max or min ,I looked how to identify max and min by watching videos you posted ,No,Fa21 - 002
722,72329,2021-12-01 16:32:32.765000,17,I did not show how I verified the min value,I learned more about what a min value is and how to identify it by looking at book problems and asking a friend,No,Fa21 - 002
723,31846,2021-12-02 13:16:59.349000,15,I don't know. I thought I did what we talked about before break.,I tried a practice problem,Yes,Fa21 - 002
724,93335,2021-12-02 16:47:10.056000,1,"Made a silly error on my graph, making it unclear what I was doing",I will review the rate of change problems in the book,No,Fa21 - 002
725,93335,2021-12-02 16:51:14.774000,12,Arithmetic error,"I will review derivatives of implicitly defined functions and be more careful when performing the problem, using more parentheses and reviewing my work more carefully",No,Fa21 - 002
726,93335,2021-12-02 16:54:47.515000,16,Forgot to check endpoints when using the extreme value theorem to find max and min,I will review the chapter covering the extreme value theorem and do practice problems on math.lamar involving the extreme value theorem.,No,Fa21 - 002
727,82536,2021-12-02 17:57:51.615000,16,I did not discuss the other endpoint on the interval. I mentioned that one endpoint is the max value but didn't discuss the other endpoint. ,I have reviewed the checkpoint and the notes you left and reviewed problems in the book. ,No,Fa21 - 002
728,80450,2021-12-03 09:33:41.188000,1,"In part 1, I did not divide F(3)-f(-2) by 5. I forgot a step of the equation. In part B, I found the favg (-1,0) and favg (0,1) correctly but I did not take those and values and divide them by 2 to get the favg (-1,1) which would equal 2 so part 2 should be true. ","I went back and completed the webwork again, 1.1.4 (1-5) and completed the preview activity again. I also went back and reviewed the videos posted on Moodle for ch.1 section 1 ",No,Fa21 - 002
729,72329,2021-12-04 14:25:22.997000,7,I messed up the tangent line and points to use to find answer ,I met with tutor Thursday night and feel more clear on how to do this now. ,No,Fa21 - 002
730,75538,2021-12-04 15:31:43.497000,3,"I wasn't super clear as to how to do the algebra concerning simplifying the derivative, and just didn't fully complete it.","I have done practice problems on Paul's online notes and have worked through examples under ""The Definition of the Derivative"" i.e. #4, #6, and #7, as well as general practice as the class has progressed.",No,Fa21 - 002
731,75538,2021-12-04 15:39:37.438000,6,I misinterpreted the limit by not clearly finding the values and what the graph is approaching on either side of the limit.,"Yes, I worked through #1-4 on section 2.9.",No,Fa21 - 002
732,75538,2021-12-04 15:47:29.512000,8,"It turns out that the mobile Moodle app doesn't always correctly show what the problems are--when I originally did the checkpoint I only had my phone, and what loaded on the screen was not the same as what loads on the laptop. That's why my problem was all messed up for part 3, because it didn't know how to load the sin and cos parts. Needless to say, that was the last time I used my phone for a checkpoint...","Yes--#1, 2, 6 in 3.6",No,Fa21 - 002
733,27689,2021-12-05 10:46:05.523000,5,I was unsure about which way the concavity would work ,I had  Kayleigh go through it slowly with me ,No,Fa21 - 002
734,27689,2021-12-05 10:46:37.713000,13,I wasnt sure what rule to apply to the problem ,I have rewatched the videos of the notes ,No,Fa21 - 002
735,27689,2021-12-05 10:47:18.512000,14,The way the work falls was confusing to me ,I have worked through practice problems ,No,Fa21 - 002
736,96812,2021-12-05 12:48:15.599000,1,I didn't know the setup for the problem before,I have watched review videos and done example problems,No,Fa21 - 002
737,96812,2021-12-05 12:52:15.090000,3,I misinterpreted the arithmetic part of the question,I looked at my work and found the mistakes. I also looked at the textbook to see examples worked out,No,Fa21 - 002
738,96812,2021-12-05 12:53:10.041000,4,I didnt understand the setup of the problem,I watched videos and looked at examples,No,Fa21 - 002
739,96812,2021-12-05 12:57:19.084000,5,I didn't understand how information transfers across derivatives,I looked at example graphs to see how the lines compare to the derivatives,No,Fa21 - 002
740,96812,2021-12-05 13:05:34.724000,7,I didn't estimate for 1.99 and instead just gave the answer for 2,I looked at my work and plugged in the correct values,No,Fa21 - 002
741,96812,2021-12-05 16:45:51.274000,12,I found the slope and didn't finish the problem by finding the tangent line,I watched the videos to see the steps of a problem,No,Fa21 - 002
742,96812,2021-12-05 16:47:15.102000,13,I didn't put the equations in the right form to solve,I looked up the different forms and how to rewrite equations to get to them,No,Fa21 - 002
743,96812,2021-12-05 16:50:26.464000,16,I Wrote the wrong graph and didn't find the right critical points,I've watched videos and done example problems,No,Fa21 - 002
744,87728,2021-12-06 11:15:30.764000,18,I didn't differentiate my work to get the answer.,I have asked related questions in class and looked back at my mistake.,No,Fa21 - 002
745,31846,2021-12-06 11:21:56.632000,15,I misunderstood the concave up and down part.,I looked over my work and have been practicing other problems.,No,Fa21 - 002
746,93570,2021-12-07 15:56:11.373000,19,I missed that the areas below the X axis was negative when calculating my value,I have re-looked over our activities from that week and the webwork. As well as additional practice problems online. ,No,Fa21 - 002
747,27689,2021-12-07 19:14:23.368000,3,I wasn't able to do the revision before it closed ,Reviewed,No,Fa21 - 002
748,80427,2021-12-07 22:28:24.808000,17,I had the right equation but I included a lid where I was not supposed to,re-watched videos from class and on moodle,No,Fa21 - 002
749,93871,2021-12-07 23:16:41.405000,24,"I forgot to do the average rate of change over the interval, nothing else. ","I have prepared for this problem, this is something we practiced towards the beggining of the semester",No,Fa21 - 002
750,82536,2021-12-08 15:14:00.744000,7,I did the problem in the wrong order. I pretty much did the problem backwards.,I reviewed the notes Dr. Ford left me and reviewed some problems from our Webworks along with the book. ,No,Fa21 - 002
751,20020,2021-12-08 16:53:47.701000,19,I added positive area under the x axis instead of negative,I have done practice problems from the sections (4.1 and 4.2) and reviewed the corresponding text in the book. ,No,Fa21 - 002
752,20020,2021-12-08 16:55:19.783000,20,I misinterpreted the definition of an integral and incorrectly identified Riemann Sum. ,I've talked with the tutors about the mistake and gone over the correct answer. I've also looked over the corresponding text. ,No,Fa21 - 002
753,31846,2021-12-08 16:57:06.625000,21,I don't know.,I have been practicing similar problems,No,Fa21 - 002
754,60320,2021-12-08 18:39:42.381000,2,"just general concepts from the beginning of class, I had a hard time understanding some of the concepts but I've definitely strengthened these skills since beginning this class again. ",I've looked through the two checkpoints I had gotten wrong and figured out exactly what I had done wrong so as to not do the same thing again. ,No,Fa21 - 002
755,60320,2021-12-08 18:40:38.848000,3,"just general concepts from the beginning of class, I had a hard time understanding some of the concepts but I've definitely strengthened these skills since beginning this class again. ","I forgot to submit my file on my last revision, I was confident in my answers but it just didn't get submitted :(",No,Fa21 - 002
756,60320,2021-12-08 18:42:01.886000,13,L'hospitals rule was very confusing to me at the time I took this,I approached a friend in the class to help explain this and watched our old lecture videos in order to help better understand this better. ,No,Fa21 - 002
757,60320,2021-12-08 18:43:14.490000,14,critical values and their relationship to derivatives,"same as with chapter 13, I struggled with this section of the class in general. I asked for help and working through the webwork really helped ",No,Fa21 - 002
758,80427,2021-12-08 23:51:47.898000,13,I did not check to make sure limits were in indeterminate forms first,Video practice problems,No,Fa21 - 002
759,80427,2021-12-08 23:53:03.996000,14,I did not check to see if there was a function change at x=7,looked back at notes and looked to see where I made my mistake,No,Fa21 - 002
760,90795,2021-12-09 09:59:04.099000,18,"I didn't understand that the distance between the person and the rocket was the hypotenuse, so I was using 350' as the leg of the distance instead. I also didn't complete my calculations with the Pythagorean theorem.","I've looked at problem 3-11 in the review notes, and looked at Khan Academy's rate of change video.",No,Fa21 - 002
761,90795,2021-12-09 10:00:54.989000,19,"In the first part I used the wrong range to calculate the area underneath y=x. For the second part, I didn't use Riemann Sum, so I needed it to get a more exact estimation rather than using the Fundamental Therom.","I redid my calculations for part one, and I looked at notes on the Riemann sum in Paul's Notes, section 5-5. ",No,Fa21 - 002
762,72329,2021-12-09 11:05:49.673000,16,I misunderstood the theorem and used interval incorrectly,I read the text and understand more about theorem,No,Fa21 - 002
763,72329,2021-12-09 11:07:31.646000,23,I thought I used C+ but will try again,learned more about how to use C,No,Fa21 - 002
764,88774,2021-12-09 11:58:54.326000,4,I incorrectly labeled the derivative units used in part 2 of the problem should be degrees Fahrenheit per ml^2 not ml/F,"reviewed 1.5.1 units of a derivative function, redid preview activity 1.5.1",No,Fa21 - 002
765,87728,2021-12-10 11:41:23.573000,19,I was not looking at the values of the individual points within the range correctly.,Looked back at activity 4.1.2,No,Fa21 - 002
766,90795,2021-12-11 10:59:37.850000,17,"I needed to break the steps down into smaller and more understandable parts. This time I made sure to start with finding the slope of the line that goes through point (2,5), by going back to the formulas for slope-line intercept.","I've looked over the comments on the checkpoint, as well as reviewed ""Paul's Notes 4-9""",No,Fa21 - 002
767,90795,2021-12-11 11:33:40.028000,16,I didn't prove how I got my critical points or values.,"I've gone over ""Paul's Notes, 4-3 & 4-4"", with problems #4 and #3 within.",No,Fa21 - 002
768,90795,2021-12-11 12:20:44.225000,14,"Part 2 of this checkpoint threw me for a loop, but I learned during checkpoint 15 what to do instead. I didn't break the function up into intervals, and instead assumed that critical points were the only points of the function that mattered.","I have referenced Desmos, as well as ""Paul's Online Notes section 4-2, #1 & #2"".",No,Fa21 - 002
769,27689,2021-12-11 15:00:42.130000,20,I was not sure how to do it ,I have rewatched the videos from class ,No,Fa21 - 002
770,90795,2021-12-11 18:45:17.451000,13,"I neither simplified nor rewrote my second part as a quotient, and so I left the problems half finished.","I worked with ""Paul's notes 4-10, problems #2 and #4""",No,Fa21 - 002
771,90795,2021-12-11 18:46:31.969000,11,"I think that only the first part was wrong, and that is was because I didn't use the correct arcsin formula to calculate the derivative.","I've used ""Paul's Notes, section 3-6"".",No,Fa21 - 002
772,90795,2021-12-12 08:57:53.193000,6,"In part 2 of the checkpoint, I miscalculated if the function was continuous or not. After testing the limits out, I found that it is continuous because the limits do match. ","I worked with ""Paul's Notes 2-9, #5, #6, and #7"" for practice problems similar to this checkpoint.",No,Fa21 - 002
773,90795,2021-12-12 09:59:24.605000,5,"I didn't graph the second derivative, so I couldn't correctly determine whether concavity was up or down, and I used the values of the functions rather than the first derivative.","I've read Khan Academy's ""Concavity Review"" article, and referenced PatrickJMT's video of ""Sketching the derivative of a Function"", so that I could see sketching of derivatives happen in action, rather than them being placed there in the text book.",No,Fa21 - 002
774,90795,2021-12-12 10:53:06.314000,4,"I switched the input and output in the first part of the checkpoint, which meant that all of my answers following that were mixed up. ","I referred to the notes of ""Paul's Notes, 3-1"" to look over the definition of the derivative, but that was only used for the 2nd and 3rd part. For the first part, I just read over the formula again and realized I wrote it all as f(T) rather than f(q) like I was supposed to.",No,Fa21 - 002
775,90795,2021-12-12 11:37:37.263000,2,"My arithmetic was incorrect in part one, and I also approached from a very far off point in my table. I didn't realize I should factor my numerator in the second part.  ","I referenced the ""Using tables to approximate limit values"" article from Khan academy, as well as ""Finding a limit using Algebraic Systems"" by Joshua Helston on youtube.",No,Fa21 - 002
